"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
         557, 2.22573399e-01, 5.17638421e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.16577945e-02, 4.68961105e-02, 2.23649655e-01, 0.00000000e+00, 4.29978515e+00, 1.25000000e+00, 0.00000000e+00, -3.34629929e+00, -1.54173780e+00, -1.34492094e+00, 2.00523022e+00, 0.00000000e+00, 15.0000000000, 21.6056008564, 0.9786102500
         558, 2.22749460e-01, 5.17563953e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.17126899e-02, 4.68848248e-02, 2.23825512e-01, 0.00000000e+00, 4.30380552e+00, 1.25000000e+00, 0.00000000e+00, -3.36171927e+00, -1.55577257e+00, -1.36027651e+00, 1.98971293e+00, 0.00000000e+00, 15.0000000000, 21.9765401091, 0.9808177667
         559, 2.22927435e-01, 5.17490772e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.17706774e-02, 4.68736260e-02, 2.24003285e-01, 0.00000000e+00, 4.30785334e+00, 1.25000000e+00, 0.00000000e+00, -3.37779303e+00, -1.57159720e+00, -1.37572778e+00, 1.97354569e+00, 0.00000000e+00, 15.0000000000, 22.3701713033, 0.9830388333
         560, 2.23107673e-01, 5.17419127e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18316669e-02, 4.68625313e-02, 2.24183323e-01, 0.00000000e+00, 4.31193324e+00, 1.25000000e+00, 0.00000000e+00, -3.39436163e+00, -1.58903690e+00, -1.39117644e+00, 1.95688128e+00, 0.00000000e+00, 15.0000000000, 22.7879989608, 0.9852376333
         561, 2.23290483e-01, 5.17349193e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18955506e-02, 4.68515516e-02, 2.24365938e-01, 0.00000000e+00, 4.31604971e+00, 1.25000000e+00, 0.00000000e+00, -3.41145389e+00, -1.60819513e+00, -1.40643958e+00, 1.93969835e+00, 0.00000000e+00, 15.0000000000, 23.2268594383, 0.9874578667
         562, 2.23476182e-01, 5.17281078e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.19622186e-02, 4.68406907e-02, 2.24551443e-01, 0.00000000e+00, 4.32020793e+00, 1.25000000e+00, 0.00000000e+00, -3.42900544e+00, -1.62882962e+00, -1.42142121e+00, 1.92206721e+00, 0.00000000e+00, 15.0000000000, 23.6884485702, 0.9896727333
         563, 2.23665079e-01, 5.17214838e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.20315524e-02, 4.68299475e-02, 2.24740151e-01, 0.00000000e+00, 4.32441342e+00, 1.25000000e+00, 0.00000000e+00, -3.44700914e+00, -1.65080896e+00, -1.43600539e+00, 1.90400586e+00, 0.00000000e+00, 15.0000000000, 24.1719893977, 0.9918912667
         564, 2.23857488e-01, 5.17150476e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.21034239e-02, 4.68193155e-02, 2.24932374e-01, 0.00000000e+00, 4.32867218e+00, 1.25000000e+00, 0.00000000e+00, -3.46545657e+00, -1.67398606e+00, -1.45009257e+00, 1.88553674e+00, 0.00000000e+00, 15.0000000000, 24.6782435448, 0.9941077833
         565, 2.24053703e-01, 5.17087936e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.21776884e-02, 4.68087826e-02, 2.25128406e-01, 0.00000000e+00, 4.33299033e+00, 1.25000000e+00, 0.00000000e+00, -3.48428984e+00, -1.69804906e+00, -1.46364622e+00, 1.86672811e+00, 0.00000000e+00, 15.0000000000, 25.2079750531, 0.9963185667
         566, 2.24253969e-01, 5.17027105e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.22541785e-02, 4.67983321e-02, 2.25328491e-01, 0.00000000e+00, 4.33737355e+00, 1.25000000e+00, 0.00000000e+00, -3.50340686e+00, -1.72271928e+00, -1.47664536e+00, 1.84768772e+00, 0.00000000e+00, 15.0000000000, 25.7605180594, 0.9985292167
         567, 2.24458691e-01, 5.16968033e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.23327607e-02, 4.67879603e-02, 2.25533036e-01, 0.00000000e+00, 4.34182922e+00, 1.25000000e+00, 0.00000000e+00, -3.52297575e+00, -1.74780087e+00, -1.48896111e+00, 1.82828441e+00, 0.00000000e+00, 15.0000000000, 26.3337739950, 1.0007724167
         568, 2.24668128e-01, 5.16910573e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24132450e-02, 4.67776469e-02, 2.25742298e-01, 0.00000000e+00, 4.34636356e+00, 1.25000000e+00, 0.00000000e+00, -3.54284766e+00, -1.77231123e+00, -1.50083849e+00, 1.80865592e+00, 0.00000000e+00, 15.0000000000, 26.9337949847, 1.0029821667
         569, 2.24882359e-01, 5.16854478e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.24953808e-02, 4.67673652e-02, 2.25956355e-01, 0.00000000e+00, 4.35098018e+00, 1.25000000e+00, 0.00000000e+00, -3.56296951e+00, -1.79584514e+00, -1.51257265e+00, 1.78884149e+00, 0.00000000e+00, 15.0000000000, 27.5570994897, 1.0051951000
         570, 2.25101541e-01, 5.16799620e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.25789267e-02, 4.67570994e-02, 2.26175365e-01, 0.00000000e+00, 4.35568317e+00, 1.25000000e+00, 0.00000000e+00, -3.58307441e+00, -1.81781431e+00, -1.52433749e+00, 1.76907482e+00, 0.00000000e+00, 15.0000000000, 28.2029428424, 1.0073967167
         571, 2.25325829e-01, 5.16746005e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26636217e-02, 4.67468463e-02, 2.26399483e-01, 0.00000000e+00, 4.36047550e+00, 1.25000000e+00, 0.00000000e+00, -3.60302491e+00, -1.83792518e+00, -1.53601640e+00, 1.74947485e+00, 0.00000000e+00, 15.0000000000, 28.8633595666, 1.0095911833
         572, 2.25555293e-01, 5.16693677e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27491719e-02, 4.67366090e-02, 2.26628778e-01, 0.00000000e+00, 4.36535810e+00, 1.25000000e+00, 0.00000000e+00, -3.62291833e+00, -1.85630980e+00, -1.54774818e+00, 1.72993215e+00, 0.00000000e+00, 15.0000000000, 29.5339905334, 1.0120721000
         573, 2.25789928e-01, 5.16642700e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28352683e-02, 4.67263940e-02, 2.26863246e-01, 0.00000000e+00, 4.37033037e+00, 1.25000000e+00, 0.00000000e+00, -3.64262622e+00, -1.87306887e+00, -1.55965209e+00, 1.71055178e+00, 0.00000000e+00, 15.0000000000, 30.2182174263, 1.0143165833
         574, 2.26029675e-01, 5.16593252e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.29215883e-02, 4.67162204e-02, 2.27102828e-01, 0.00000000e+00, 4.37538961e+00, 1.25000000e+00, 0.00000000e+00, -3.66209211e+00, -1.88829673e+00, -1.57174860e+00, 1.69136333e+00, 0.00000000e+00, 15.0000000000, 30.9116926037, 1.0165282833
         575, 2.26274378e-01, 5.16545591e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30077904e-02, 4.67061172e-02, 2.27347369e-01, 0.00000000e+00, 4.38053063e+00, 1.25000000e+00, 0.00000000e+00, -3.68135100e+00, -1.90266216e+00, -1.58415747e+00, 1.67231926e+00, 0.00000000e+00, 15.0000000000, 31.6122734895, 1.0188158000
         576, 2.26523877e-01, 5.16500109e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30935404e-02, 4.66961272e-02, 2.27596710e-01, 0.00000000e+00, 4.38574694e+00, 1.25000000e+00, 0.00000000e+00, -3.70033664e+00, -1.91658590e+00, -1.59670590e+00, 1.65345582e+00, 0.00000000e+00, 15.0000000000, 32.3210286390, 1.0210256333
         577, 2.26777896e-01, 5.16457270e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.31784813e-02, 4.66863030e-02, 2.27850575e-01, 0.00000000e+00, 4.39102921e+00, 1.25000000e+00, 0.00000000e+00, -3.71903100e+00, -1.93019641e+00, -1.60950552e+00, 1.63477096e+00, 0.00000000e+00, 15.0000000000, 33.0352801914, 1.0232497667
         578, 2.27036061e-01, 5.16417622e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.32622498e-02, 4.66767072e-02, 2.28108592e-01, 0.00000000e+00, 4.39636549e+00, 1.25000000e+00, 0.00000000e+00, -3.73745485e+00, -1.94417418e+00, -1.62247989e+00, 1.61624224e+00, 0.00000000e+00, 15.0000000000, 33.7539945161, 1.0254614000
         579, 2.27297974e-01, 5.16381832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.33444962e-02, 4.66674156e-02, 2.28370364e-01, 0.00000000e+00, 4.40174227e+00, 1.25000000e+00, 0.00000000e+00, -3.75558708e+00, -1.95852104e+00, -1.63549301e+00, 1.59787889e+00, 0.00000000e+00, 15.0000000000, 34.4776057814, 1.0276771833
         580, 2.27563157e-01, 5.16350642e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.34248742e-02, 4.66585124e-02, 2.28635416e-01, 0.00000000e+00, 4.40714388e+00, 1.25000000e+00, 0.00000000e+00, -3.77344883e+00, -1.97331757e+00, -1.64848132e+00, 1.57967007e+00, 0.00000000e+00, 15.0000000000, 35.2049080112, 1.0299206833
         581, 2.27831074e-01, 5.16324845e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.35030506e-02, 4.66500887e-02, 2.28903213e-01, 0.00000000e+00, 4.41255299e+00, 1.25000000e+00, 0.00000000e+00, -3.79106503e+00, -1.98845821e+00, -1.66138837e+00, 1.56160256e+00, 0.00000000e+00, 15.0000000000, 35.9363603276, 1.0321532667
         582, 2.28101136e-01, 5.16305264e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.35787114e-02, 4.66422396e-02, 2.29173168e-01, 0.00000000e+00, 4.41795101e+00, 1.25000000e+00, 0.00000000e+00, -3.80844556e+00, -2.00374651e+00, -1.67415381e+00, 1.54368348e+00, 0.00000000e+00, 15.0000000000, 36.6726413224, 1.0343625667
         583, 2.28372706e-01, 5.16292721e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.36515646e-02, 4.66350614e-02, 2.29444646e-01, 0.00000000e+00, 4.42331834e+00, 1.25000000e+00, 0.00000000e+00, -3.82563673e+00, -2.01867445e+00, -1.68681422e+00, 1.52588414e+00, 0.00000000e+00, 15.0000000000, 37.4138548487, 1.0365687167
         584, 2.28645115e-01, 5.16288003e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.37213460e-02, 4.66286471e-02, 2.29716980e-01, 0.00000000e+00, 4.42863506e+00, 1.25000000e+00, 0.00000000e+00, -3.84271337e+00, -2.03276753e+00, -1.69944555e+00, 1.50814886e+00, 0.00000000e+00, 15.0000000000, 38.1617287129, 1.0388608167
         585, 2.28917679e-01, 5.16291832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.37878274e-02, 4.66230840e-02, 2.29989487e-01, 0.00000000e+00, 4.43388148e+00, 1.25000000e+00, 0.00000000e+00, -3.85991609e+00, -2.04583687e+00, -1.71209235e+00, 1.49027758e+00, 0.00000000e+00, 15.0000000000, 38.9194200664, 1.0411250667
         586, 2.29189784e-01, 5.16304865e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.38508383e-02, 4.66184510e-02, 2.30261557e-01, 0.00000000e+00, 4.43903980e+00, 1.25000000e+00, 0.00000000e+00, -3.87712424e+00, -2.05773024e+00, -1.72485660e+00, 1.47239040e+00, 0.00000000e+00, 15.0000000000, 39.6979172167, 1.0433251000
         587, 2.29460712e-01, 5.16327589e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39102147e-02, 4.66148126e-02, 2.30532469e-01, 0.00000000e+00, 4.44409164e+00, 1.25000000e+00, 0.00000000e+00, -3.89427154e+00, -2.06758159e+00, -1.73799337e+00, 1.45454914e+00, 0.00000000e+00, 15.0000000000, 40.4922391873, 1.0455671333
         588, 2.29729753e-01, 5.16360381e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39658381e-02, 4.66122219e-02, 2.30801517e-01, 0.00000000e+00, 4.44901974e+00, 1.25000000e+00, 0.00000000e+00, -3.91153389e+00, -2.07563074e+00, -1.75159402e+00, 1.43659165e+00, 0.00000000e+00, 15.0000000000, 41.2995617218, 1.0478119833
         589, 2.29996275e-01, 5.16403489e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.40176506e-02, 4.66107176e-02, 2.31068070e-01, 0.00000000e+00, 4.45380947e+00, 1.25000000e+00, 0.00000000e+00, -3.92905830e+00, -2.08241178e+00, -1.76571796e+00, 1.41838850e+00, 0.00000000e+00, 15.0000000000, 42.1285604309, 1.0500604000
         590, 2.30259637e-01, 5.16456946e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.40656257e-02, 4.66103168e-02, 2.31331486e-01, 0.00000000e+00, 4.45844786e+00, 1.25000000e+00, 0.00000000e+00, -3.94711268e+00, -2.08801512e+00, -1.78065121e+00, 1.39969373e+00, 0.00000000e+00, 15.0000000000, 42.9871671663, 1.0523073333
         591, 2.30519322e-01, 5.16520669e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.41097979e-02, 4.66110226e-02, 2.31591248e-01, 0.00000000e+00, 4.46292541e+00, 1.25000000e+00, 0.00000000e+00, -3.96536207e+00, -2.09252260e+00, -1.79643151e+00, 1.38080392e+00, 0.00000000e+00, 15.0000000000, 43.8900440297, 1.0545535333
         592, 2.30774739e-01, 5.16594389e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.41502243e-02, 4.66128209e-02, 2.31846765e-01, 0.00000000e+00, 4.46723278e+00, 1.25000000e+00, 0.00000000e+00, -3.98412263e+00, -2.09658099e+00, -1.81306997e+00, 1.36143287e+00, 0.00000000e+00, 15.0000000000, 44.8219459530, 1.0567906167
         593, 2.31025393e-01, 5.16677681e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.41870091e-02, 4.66156802e-02, 2.32097542e-01, 0.00000000e+00, 4.47136390e+00, 1.25000000e+00, 0.00000000e+00, -4.00330861e+00, -2.10056773e+00, -1.83064696e+00, 1.34165931e+00, 0.00000000e+00, 15.0000000000, 45.8005811966, 1.0590402833
         594, 2.31270772e-01, 5.16769943e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.42202817e-02, 4.66195513e-02, 2.32343064e-01, 0.00000000e+00, 4.47531393e+00, 1.25000000e+00, 0.00000000e+00, -4.02314064e+00, -2.10483719e+00, -1.84930493e+00, 1.32126098e+00, 0.00000000e+00, 15.0000000000, 46.8235116067, 1.0612779167
         595, 2.31510468e-01, 5.16870463e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.42502131e-02, 4.66243720e-02, 2.32582921e-01, 0.00000000e+00, 4.47908101e+00, 1.25000000e+00, 0.00000000e+00, -4.04347601e+00, -2.10962816e+00, -1.86898615e+00, 1.30036682e+00, 0.00000000e+00, 15.0000000000, 47.9049062084, 1.0635301000
         596, 2.31744068e-01, 5.16978389e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.42769965e-02, 4.66300660e-02, 2.32816702e-01, 0.00000000e+00, 4.48266452e+00, 1.25000000e+00, 0.00000000e+00, -4.06431190e+00, -2.11497732e+00, -1.88972403e+00, 1.27897395e+00, 0.00000000e+00, 15.0000000000, 49.0396858157, 1.0657854667
         597, 2.31971188e-01, 5.17092740e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43008482e-02, 4.66365438e-02, 2.33044017e-01, 0.00000000e+00, 4.48606546e+00, 1.25000000e+00, 0.00000000e+00, -4.08568666e+00, -2.12108316e+00, -1.91149927e+00, 1.25705372e+00, 0.00000000e+00, 15.0000000000, 50.2302827838, 1.0680095833
         598, 2.32191486e-01, 5.17212441e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43220077e-02, 4.66437052e-02, 2.33264524e-01, 0.00000000e+00, 4.48928656e+00, 1.25000000e+00, 0.00000000e+00, -4.10760712e+00, -2.12807386e+00, -1.93430118e+00, 1.23460487e+00, 0.00000000e+00, 15.0000000000, 51.4817148825, 1.0703935000
         599, 2.32404667e-01, 5.17336342e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43407349e-02, 4.66514419e-02, 2.33477924e-01, 0.00000000e+00, 4.49233212e+00, 1.25000000e+00, 0.00000000e+00, -4.13006952e+00, -2.13600311e+00, -1.95812052e+00, 1.21163563e+00, 0.00000000e+00, 15.0000000000, 52.7974848383, 1.0730148833
         600, 2.32610487e-01, 5.17463243e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43573076e-02, 4.66596390e-02, 2.33683973e-01, 0.00000000e+00, 4.49520793e+00, 1.25000000e+00, 0.00000000e+00, -4.15307037e+00, -2.14488938e+00, -1.98295243e+00, 1.18815286e+00, 0.00000000e+00, 15.0000000000, 54.1806777708, 1.0755244000
         601, 2.32808762e-01, 5.17591913e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43720176e-02, 4.66681776e-02, 2.33882480e-01, 0.00000000e+00, 4.49792116e+00, 1.25000000e+00, 0.00000000e+00, -4.17665471e+00, -2.15473994e+00, -2.00879782e+00, 1.16411444e+00, 0.00000000e+00, 15.0000000000, 55.6345858515, 1.0778687500
         602, 2.32999366e-01, 5.17721121e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43851692e-02, 4.66769374e-02, 2.34073321e-01, 0.00000000e+00, 4.50048021e+00, 1.25000000e+00, 0.00000000e+00, -4.20087969e+00, -2.16572326e+00, -2.03579187e+00, 1.13946611e+00, 0.00000000e+00, 15.0000000000, 57.1658980048, 1.0801113167
         603, 2.33182269e-01, 5.17849674e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.43970764e-02, 4.66857996e-02, 2.34256461e-01, 0.00000000e+00, 4.50289497e+00, 1.25000000e+00, 0.00000000e+00, -4.22543112e+00, -2.17785772e+00, -2.06377699e+00, 1.11451800e+00, 0.00000000e+00, 15.0000000000, 58.7826984261, 1.0826382500
         604, 2.33357451e-01, 5.17976372e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44080484e-02, 4.66946447e-02, 2.34431878e-01, 0.00000000e+00, 4.50517561e+00, 1.25000000e+00, 0.00000000e+00, -4.25074239e+00, -2.19076834e+00, -2.09272372e+00, 1.08883160e+00, 0.00000000e+00, 15.0000000000, 60.4679485203, 1.0850046833
         605, 2.33525032e-01, 5.18100120e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44183912e-02, 4.67033609e-02, 2.34599689e-01, 0.00000000e+00, 4.50733406e+00, 1.25000000e+00, 0.00000000e+00, -4.27693926e+00, -2.20485205e+00, -2.12269283e+00, 1.06227908e+00, 0.00000000e+00, 15.0000000000, 62.2559507953, 1.0872491500
         606, 2.33685218e-01, 5.18219919e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44284012e-02, 4.67118436e-02, 2.34760098e-01, 0.00000000e+00, 4.50938316e+00, 1.25000000e+00, 0.00000000e+00, -4.30381392e+00, -2.22045227e+00, -2.15369015e+00, 1.03505726e+00, 0.00000000e+00, 15.0000000000, 64.1622084537, 1.0897783000
         607, 2.33838233e-01, 5.18334831e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44383570e-02, 4.67199939e-02, 2.34913327e-01, 0.00000000e+00, 4.51133551e+00, 1.25000000e+00, 0.00000000e+00, -4.33116600e+00, -2.23710126e+00, -2.18561731e+00, 1.00735177e+00, 0.00000000e+00, 15.0000000000, 66.1784564818, 1.0920212500
         608, 2.33984328e-01, 5.18444005e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44485149e-02, 4.67277217e-02, 2.35059625e-01, 0.00000000e+00, 4.51320346e+00, 1.25000000e+00, 0.00000000e+00, -4.35869559e+00, -2.25491558e+00, -2.21826071e+00, 9.79451887e-01, 0.00000000e+00, 15.0000000000, 68.2955923296, 1.0942373833
         609, 2.34123782e-01, 5.18546705e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44590982e-02, 4.67349471e-02, 2.35199270e-01, 0.00000000e+00, 4.51499893e+00, 1.25000000e+00, 0.00000000e+00, -4.38758739e+00, -2.27391616e+00, -2.25175080e+00, 9.50158017e-01, 0.00000000e+00, 15.0000000000, 70.4948629664, 1.0964321500
         610, 2.34257094e-01, 5.18642461e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44703048e-02, 4.67416122e-02, 2.35332760e-01, 0.00000000e+00, 4.51673574e+00, 1.25000000e+00, 0.00000000e+00, -4.41755665e+00, -2.29467453e+00, -2.28592479e+00, 9.19760321e-01, 0.00000000e+00, 15.0000000000, 72.8791619428, 1.0986029667
         611, 2.34384735e-01, 5.18730910e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44822883e-02, 4.67476706e-02, 2.35460563e-01, 0.00000000e+00, 4.51842623e+00, 1.25000000e+00, 0.00000000e+00, -4.44848195e+00, -2.31694137e+00, -2.32058437e+00, 8.88373552e-01, 0.00000000e+00, 15.0000000000, 75.4376241130, 1.1007941833
         612, 2.34507171e-01, 5.18811838e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44951546e-02, 4.67530905e-02, 2.35583146e-01, 0.00000000e+00, 4.52008134e+00, 1.25000000e+00, 0.00000000e+00, -4.48035089e+00, -2.34073151e+00, -2.35555420e+00, 8.56009029e-01, 0.00000000e+00, 15.0000000000, 78.1718963720, 1.1029808500
         613, 2.34624865e-01, 5.18885198e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45089590e-02, 4.67578573e-02, 2.35700973e-01, 0.00000000e+00, 4.52171051e+00, 1.25000000e+00, 0.00000000e+00, -4.51316462e+00, -2.36604676e+00, -2.39065384e+00, 8.22672189e-01, 0.00000000e+00, 15.0000000000, 81.0933269836, 1.1051858667
         614, 2.34738270e-01, 5.18951124e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45237020e-02, 4.67619744e-02, 2.35814494e-01, 0.00000000e+00, 4.52332134e+00, 1.25000000e+00, 0.00000000e+00, -4.54691029e+00, -2.39284014e+00, -2.42570712e+00, 7.88387848e-01, 0.00000000e+00, 15.0000000000, 84.2154905479, 1.1074107167
         615, 2.34847799e-01, 5.19009925e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45393272e-02, 4.67654638e-02, 2.35924126e-01, 0.00000000e+00, 4.52491923e+00, 1.25000000e+00, 0.00000000e+00, -4.58155358e+00, -2.42101860e+00, -2.46056261e+00, 7.53206355e-01, 0.00000000e+00, 15.0000000000, 87.5517480088, 1.1096442000
         616, 2.34953810e-01, 5.19062079e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45557212e-02, 4.67683653e-02, 2.36030225e-01, 0.00000000e+00, 4.52650693e+00, 1.25000000e+00, 0.00000000e+00, -4.61860738e+00, -2.45077891e+00, -2.49465194e+00, 7.15671744e-01, 0.00000000e+00, 15.0000000000, 91.1142831886, 1.1118662000
         617, 2.35056754e-01, 5.19108285e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45727447e-02, 4.67707390e-02, 2.36133245e-01, 0.00000000e+00, 4.52808712e+00, 1.25000000e+00, 0.00000000e+00, -4.65681014e+00, -2.48206013e+00, -2.52825110e+00, 6.77049595e-01, 0.00000000e+00, 15.0000000000, 95.0852964855, 1.1142288000
         618, 2.35156842e-01, 5.19149294e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45901878e-02, 4.67726556e-02, 2.36233400e-01, 0.00000000e+00, 4.52965736e+00, 1.25000000e+00, 0.00000000e+00, -4.69429486e+00, -2.51366451e+00, -2.56228320e+00, 6.39154631e-01, 0.00000000e+00, 15.0000000000, 99.3607231560, 1.1165160333
         619, 2.35253995e-01, 5.19185896e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46077673e-02, 4.67741955e-02, 2.36330609e-01, 0.00000000e+00, 4.53120928e+00, 1.25000000e+00, 0.00000000e+00, -4.73201950e+00, -2.54547362e+00, -2.59617470e+00, 6.01075866e-01, 0.00000000e+00, 15.0000000000, 103.7425941881, 1.1187444333
         620, 2.35348151e-01, 5.19218971e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46251980e-02, 4.67754482e-02, 2.36424815e-01, 0.00000000e+00, 4.53273405e+00, 1.25000000e+00, 0.00000000e+00, -4.77024515e+00, -2.57801882e+00, -2.63025530e+00, 5.62556843e-01, 0.00000000e+00, 15.0000000000, 108.3476324757, 1.1209523000
         621, 2.35439185e-01, 5.19249413e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46421985e-02, 4.67765058e-02, 2.36515893e-01, 0.00000000e+00, 4.53422149e+00, 1.25000000e+00, 0.00000000e+00, -4.80885432e+00, -2.61079254e+00, -2.66485068e+00, 5.23723004e-01, 0.00000000e+00, 15.0000000000, 113.2223725111, 1.1231444000
         622, 2.35526876e-01, 5.19278047e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46585021e-02, 4.67774555e-02, 2.36603626e-01, 0.00000000e+00, 4.53566018e+00, 1.25000000e+00, 0.00000000e+00, -4.84726333e+00, -2.64345770e+00, -2.70025377e+00, 4.85179283e-01, 0.00000000e+00, 15.0000000000, 118.3686879216, 1.1253800167
